s,t,status,forcedness_ln,L1,L2,path_len_edges
11293002570,2087123402,ok,0.023804931212971916,1637.073766190304,1676.5117413703906,17
6147418739,12364877229,ok,0.004355762023372583,3256.8291335722465,3271.046046495858,25
9274304190,11383544039,ok,0.0003569006681321672,5730.9439058950575,5732.989648645862,63
768530231,9366808896,ok,0.02500524242559345,368.52331997669324,377.8545131069437,4
11377007839,6168025714,ok,0.003720808180586772,3666.002763460882,3679.66866486573,28
7868195268,6041000999,ok,0.0029547676914399514,4188.674309679593,4201.0691721514495,33
11383450518,3960700324,ok,0.00026340004584180676,5617.451463733461,5618.931295591857,38
4682797797,5869979420,ok,0.00024434464236435086,2008.4195521591805,2008.9103586769002,19
11377007816,4682797796,ok,0.0034385028851779626,4120.815869436469,4135.009695463866,33
3966737265,11383494911,ok,5.600298799553964e-05,8292.818796550404,8293.283232186686,57
6168025710,11377008370,ok,0.0005311161443306562,3507.665674982169,3509.529147667476,27
11368370558,4644458337,ok,0.00039037210884593053,4001.6527353273746,4003.21517389091,40
607332489,9202074169,ok,8.737265927938707e-05,5315.33950004343,5315.803935679714,30
12921157070,2093023618,ok,0.0004675561672931495,6949.139183581059,6952.389056153499,38
9327434862,437306438,ok,0.0022815722302772182,4356.922862990419,4366.874845970934,28
7259984568,2093021898,ok,0.00042435938996378817,7656.677667755673,7659.927540328113,41
9260067518,9327481440,ok,0.004389464910205684,7487.969648348258,7520.910070893131,42
4646533401,2090302457,ok,6.600663864520121e-06,5173.659276934044,5173.693426632586,43
11083052161,4655595066,ok,0.00025263887231510314,5835.749377796846,5837.223901191887,49
4644456564,5920272907,ok,0.009310834330639773,2833.6727741216614,2860.1798418319613,21
11377008427,5172385295,ok,6.816613460800622e-05,6813.057682441075,6813.522118077359,45
414688730,11375055966,ok,3.74452330419806e-05,7665.586102885406,7665.873147917632,41
5913230266,5348807566,ok,0.00016151407056868113,1773.8659602084147,1774.1524876587755,16
11383564600,3955455239,ok,0.003110428837337084,2641.2012271946633,2649.429285418015,25
7868195253,11383494909,ok,0.002003037501839734,5015.425286087,5025.481439086258,56
4642688815,8900434793,ok,2.4046894604200693e-07,10676.46284939899,10676.465416757068,73
6518850368,6518850348,ok,0.016384810913683087,161.6396918706329,164.30994370561518,5
12364873992,11383544042,ok,0.00044468484455744653,7306.6354323074875,7309.885304879927,60
3008086104,11383474047,ok,0.00023087173450729007,6587.024052301227,6588.544985532913,56
4644458359,12872305509,ok,0.0003134930269289377,8141.394924700431,8143.947595340116,53
9327595773,10614198451,ok,0.004503286590274028,5870.3819924753625,5896.877618904775,17
5344150551,4637864543,ok,3.7714822593408e-05,12314.173747901152,12314.638183537436,71
11377008374,11383494956,ok,0.0013015546272202444,7409.703998499166,7419.3544119325215,60
5172386793,4682895176,ok,0.006446918181273701,1536.5088121230685,1546.4465582176367,14
4637864546,4644458333,ok,0.0003352646120826765,9577.865167277436,9581.07682487481,57
5869979419,12355192284,ok,0.0017833224663563099,7298.266392419336,7311.293166859798,56
4654976194,4807850029,ok,0.0015934486490556377,2758.016442492824,2762.414703337961,24
4644456530,2094031775,ok,0.004993929968787835,2070.248877037973,2080.613413291588,26
9422127064,5172386809,ok,0.010310790883518417,2311.105322158648,2335.0579187480103,21
1980805277,11383564576,ok,0.0031949916856657333,3756.4561389818336,3768.477178448155,33
4690629605,5172240735,ok,0.010295059733918033,2463.052229427039,2488.540475644581,13
9369659486,5920272167,ok,0.00012599635942435992,4862.663742909828,4863.276459437755,59
4654975979,11370689769,ok,0.02986088603598304,2230.0564370420693,2297.652108795528,20
4807850029,2093022271,ok,0.0005953398951785193,3314.336393094363,3316.3101372412343,30
9260067518,4745018560,ok,0.004272173240286087,6105.2042066068825,6131.342490528237,42
9202074162,9422127049,ok,0.09741127215069997,1589.1945162876402,1751.7907781012202,16
4682797792,11366072194,ok,9.246778286090782e-05,3104.12721429339,3104.414259325618,25
5130438536,11383450518,ok,0.010772993292045754,2135.12625523351,2158.2523007635646,26
4553784773,9422127050,ok,0.004319553374529096,4707.05252359007,4727.428864866566,37
5172386562,4646571251,ok,0.0005468661018425936,5160.330294099299,5163.153075582857,38
12872549850,4642688805,ok,0.0006387491368272873,10013.249724921821,10019.647722680693,73
2094268718,4674272665,ok,0.0001717210761378064,6031.990497708159,6033.026406548824,45
9422094465,11375055957,ok,0.0004164392502437302,5075.416012131622,5077.5300547249935,26
4696293923,11366072198,ok,0.0012803853475723862,3616.4059324581735,3621.0392912343214,38
4657315987,2089674025,ok,4.816668029873433e-06,7089.883730585018,7089.917880283562,54
4644458326,11383564606,ok,0.0031862475457134286,3096.1113557697286,3105.9920658131464,35
4644458373,5364054089,ok,9.436919253785264e-05,4731.679372095364,4732.12591792681,42
11368370610,5913325110,ok,0.018239405171059864,1768.0270073323768,1800.5706544530187,18
11383534587,4644456574,ok,0.0008203742208405318,3959.8266453792835,3963.0765179517225,47
8086586376,9327596009,ok,0.009854540309996595,4742.014160754903,4788.9755418219565,11
9352983529,11368472897,ok,0.01038956086402429,3009.3521511882755,3040.7809816883982,25
9369659468,6168025708,ok,0.002030127928899167,3403.3704904054707,3410.2867859974444,51
3966735842,9078697595,ok,4.503107799610119e-05,6412.386227192105,6412.674990358052,50
4644458326,3966874011,ok,0.00039897792128672623,8143.869944906504,8147.119817478944,50
6041001017,11370689789,ok,4.555352963117113e-07,5635.91343783995,5635.9160051980325,64
9369826402,13062344259,ok,0.002814971217941829,3676.7534588377775,3687.1179950913925,45
768530239,5913230266,ok,0.0008846166099318303,5229.782244739993,5234.410643857557,45
11383564622,4642688815,ok,1.7281514637044494e-06,6500.658288222327,6500.66952235417,57
6146228324,5869979422,ok,0.00028031258781176135,11592.119815202215,11595.369687774655,71
4644458171,9422127020,ok,0.007241825198568974,3605.607797635927,3631.8137539898066,37
3966746416,3966873983,ok,0.0007878121894346546,8118.023515300712,8124.421513059585,53
5130438563,2087123419,ok,0.010715054993981768,3253.6199304803754,3288.6700938300914,39
3960700336,9259996670,ok,0.005809102244092638,2235.969276394478,2248.9960508349404,32
9422127049,4682895178,ok,0.004306934870344475,2945.552687286827,2958.2663496732043,31
12037635561,10614202032,ok,0.05123536625723581,1159.4812011400293,1220.4358279024123,4
2094268573,11377008415,ok,0.0017241469423642426,9007.934926046657,9023.479326070588,60
9201224531,6146972489,ok,0.0014966003232060254,2169.8787902858794,2173.1286628583184,26
6967793546,2090308392,ok,0.0006727044165242692,9507.661704555967,9514.05970231484,54
3462635694,2087123573,ok,4.28464626136587e-07,5991.99414395728,5991.996711315361,52
5172386735,13072303661,ok,0.0031704636842421604,1911.5829818569127,1917.6532039048438,17
9013405188,4691920294,ok,0.0007061278901317071,3621.396397679452,3623.954469733796,26
9078652286,4644456586,ok,0.004307225116277577,3017.8919383393422,3030.918712779805,34
12364873992,4790160837,ok,0.001444449608997308,1257.0116875723054,1258.8286895809233,12
9366839620,9179722212,ok,0.000961034782896761,4813.744028679121,4818.372427796686,41
4644458168,4649127210,ok,0.005884116447167333,3892.05428646444,3915.0230964104926,40
3966737343,4637514372,ok,0.00034830881635625226,4940.508384510172,4942.229506861422,40
4642688815,5172386724,ok,0.0014677934199002639,3642.1582158463193,3647.5080769947836,24
4644458359,9422127111,ok,0.017525459022922147,2789.4124758648613,2838.729095850542,27
12366085796,11383544066,ok,1.6371339008239086e-06,6862.067079253437,6862.078313385279,57
2093025764,11383494928,ok,0.0008453099561019125,6492.368848603013,6497.859232840723,40
11368472935,11815778165,ok,0.011700500522921898,2734.746783637568,2766.932617803845,20
11383564587,5340979170,ok,0.015793161561235974,3923.5950829341955,3986.052959444963,35
12872551174,11383517043,ok,0.00161641721041667,3954.9370013441985,3961.33499910307,26
4553556559,13169574080,ok,0.00080189953972038,8310.437351420771,8317.104160005865,63
11375055966,4657303570,ok,0.001679563744175767,2350.8348338086416,2354.7865283965752,17
414688885,11370689773,ok,0.0010836569938690943,3733.969344077515,3738.0178792876777,37
5913325091,9170269029,ok,0.00044875026301700215,3624.8698636029685,3626.4968899446085,32
7868203117,11383474047,ok,0.00028637362053616014,5310.24981161201,5311.770744843696,43
12872549849,2377083234,ok,0.001610427209880755,6174.741458827484,6184.693441807999,39
11383553090,11375055966,ok,3.491874959217873e-05,8220.226210306504,8220.51325533873,47
436947472,4644457969,ok,0.00201359423156277,5820.980772745204,5832.713674738814,45
7868195264,9966103627,ok,7.851840225463124e-05,8348.344409479801,8348.999933879333,58
7868203092,11005384329,ok,0.0030984223302088962,3433.240785945019,3443.8949128300032,26
4682895171,12872542870,ok,0.00041419147691229644,7844.679973528685,7847.929846101125,45
3955635811,5913325085,ok,0.0732606087941064,1160.5811883616134,1248.7980302344959,9
5344150537,11383454627,ok,5.9292579751027304e-05,7832.714811456243,7833.179247092527,46
4553556557,9220746622,ok,0.0001818011852508092,5340.59359355659,5341.564608064962,30
9369659447,5348807566,ok,3.381556408978067e-05,4294.503458971262,4294.6486824836065,43
8900434790,11383463954,ok,0.0015322064476590467,6517.672462614355,6527.666536922628,23
5172240731,9019432860,ok,0.0056347521475560505,4510.669327672514,4536.157573890055,21
13072303663,9260067520,ok,0.0025169233418956376,1656.9858087289397,1661.1615678164594,18
4553784780,4682797789,ok,0.0002473550649154501,2857.075363332082,2857.782162805658,21
13072303663,11377005958,ok,0.0003221428841993423,4376.7732940701435,4378.183467569066,31
10614198452,6029780662,ok,0.003796888566456499,6965.007617918703,6991.503244348114,21
5347100977,9369659492,ok,0.006901284448977895,1496.650827845062,1507.0153640986769,21
11782636755,4712721481,ok,0.005361601645702137,1927.9268599682912,1938.291396221906,23
4644457908,9078652288,ok,0.00466804262303592,2784.120535292719,2797.147309733182,28
11375161471,5833798083,ok,0.002186191456814859,3757.7509002331985,3765.9750496551655,29
2094043166,3955453965,ok,0.00034293042366000885,7129.954613106182,7132.400110756137,63
5130438554,5172240731,ok,0.02952562565003166,1196.8393954421365,1232.7036797205449,12
4682895171,4644457968,ok,0.001514178857103914,963.0020457410603,964.4613075909806,14
9075904253,5172386601,ok,0.0009886191210043112,3285.660093999655,3288.9099665720937,33
5172386368,4632668454,ok,0.00028460566491136095,4491.409871779141,4492.68833439231,45
4644458184,11375161470,ok,7.546147716049395e-05,5917.310394068812,5917.756939900258,40
3955635841,414688718,ok,0.0004371350309179168,1954.6246307848055,1955.4792524621441,24
5172385286,5920272182,ok,0.0005117370597829714,3996.621536705908,3998.6672794567135,38
11383517043,4644456541,ok,0.002747983422408169,4733.9746855178555,4747.001459958318,49
5346255522,6794706141,ok,3.395700137734636e-06,10056.730328564385,10056.764478262927,74
6168025707,4690629672,ok,0.0012963096921468958,3130.1595710961005,3134.2198584123976,24
4682895589,11377008393,ok,0.005332284145426044,4814.018586488351,4839.756862387908,37
3966873983,11368370540,ok,0.00017573935399353802,5583.7065438908685,5584.6879071013245,46
5346244969,9170269034,ok,0.0009002108477152343,1977.9024454773034,1979.6837763808496,28
7868195280,9271788171,ok,0.00017818021468959998,3438.439804520623,3439.0525210485503,35
13059088506,9369825767,ok,0.0011088317972960215,2929.27307127717,2932.522943849609,31
5913325103,4644457983,ok,0.00048338915720981686,3282.8379143655193,3284.425186222296,29
7868203108,11368370576,ok,9.500517204544526e-05,3178.173218309406,3178.475175546324,26
4644457977,2094268655,ok,0.0063951518096850265,4500.918579597809,4529.794872922051,29
2093023618,9274304212,ok,4.373545285006003e-05,3957.5807676286404,3957.753858000769,43
3966746420,11375161477,ok,0.004003226564536565,6354.190110017911,6379.678356235453,33
12366085796,2090304553,ok,0.00043704107747731503,7434.455541382357,7437.705413954797,61
4553784767,9369826368,ok,0.0033541163303466297,4902.411826625635,4918.882693351367,37
10738344059,9274304179,ok,6.576154831601432e-05,9316.939720017435,9317.552436545364,77
6145495371,9369659495,ok,7.239275485507779e-07,3546.4283101186684,3546.4308774767505,46
5172386446,11263811713,ok,0.00012742942244938965,8634.739702972884,8635.840092975777,42
11383534571,11738716281,ok,0.0011415217156330786,2845.340549200062,2848.590421772501,31
4790136035,5172386906,ok,0.0005284654852871107,3849.7847282600865,3851.819744285262,30
11377005956,11383534601,ok,0.00038237946464442024,8497.452322112691,8500.702194685131,82
3966873843,9327481622,ok,0.0074973837583245774,5969.386856722318,6014.309832755139,31
11263811668,6518850368,ok,0.00014081470124844978,9528.092862506599,9529.434652526164,62
5172386564,9422094491,ok,0.02041019574774569,1601.2369735072145,1634.254332779018,11
9369659494,2094268573,ok,0.007970170764861988,3680.8323362633514,3710.28641965838,28
9271788169,9078652289,ok,0.000457166202902745,4473.810949334736,4475.85669208554,47
4632668437,4649127211,ok,0.0018918586909094776,4009.103450948266,4016.6952872310767,42
4632668437,11383544065,ok,0.0022090820730230947,3432.8529338385865,3440.444770121397,39
12872566236,9075904253,ok,0.007363162491575506,4029.9099146933036,4059.692307964992,15
4644458373,4807850029,ok,3.260534242994463e-05,4418.219544499837,4418.363604409565,48
4690629670,12214622912,ok,0.00181337456099339,5710.426253535694,5720.790789789308,60
10614198463,4642688817,ok,0.0005075735981729611,12601.865408065432,12608.263405824307,75
11377005940,11377007864,ok,0.01683973592248585,670.0713486847662,681.4507171164719,7
4646484094,4632668448,ok,9.086945008571764e-06,3758.088483192353,3758.1226328908956,34
11383454615,414688791,ok,0.010393992215432506,3461.2124887221084,3497.3759200215527,14
9013405188,5172386368,ok,0.0008206350184806271,3115.907216443052,3118.465288497396,22
4674264727,11383454616,ok,0.00038750015429003614,6586.258258836536,6588.810929476221,61
9352983435,6440411671,ok,0.007129159272541991,3210.3411077136952,3233.3099176597484,30
5172386520,5917912199,ok,0.00551187399177069,2959.4165362809554,2975.773504681053,23
5913325113,3966737344,ok,0.00028579347345861835,2027.6550626818953,2028.2346360804374,22
4682797801,9352983492,ok,0.05043352202649137,997.765917015073,1049.3772990838743,13
6729599102,4659625133,ok,0.00015249795351125343,7913.183197309485,7914.390033570526,62
9327595796,9327595720,ok,0.11139448524813206,541.2017476448561,604.9746829205288,8
9369858465,3966737330,ok,0.006126131643190879,3315.9572975615233,3336.3336388380185,24
9025772219,4682797802,ok,0.0007980167089203126,1601.4107843449715,1602.6892469581403,9
11383463949,4644456573,ok,0.00046257669599470064,5517.096525454873,5519.649196094559,53
4673431815,11381207811,ok,0.002050890281079764,7571.573031589326,7587.117431613257,53
13062344259,4711263522,ok,8.796345564865142e-05,6965.274106980255,6965.886823508182,61
4644456569,6729361889,ok,0.01187458489922838,769.1961027376364,778.3844330006026,17
5172386446,9274304213,ok,0.00018605217278603762,2379.578497684825,2380.021264622232,32
9195159984,3966735837,ok,8.608995388531468e-06,5678.843641163875,5678.892530513038,46
414688836,437306416,ok,0.004086269629705699,2531.251108704392,2541.615644958007,32
9422130120,12944471558,ok,0.00050746352357841,7781.70526746884,7785.655201182193,39
6168025737,9369659435,ok,4.760037985525004e-07,5393.565088696497,5393.567656054578,58
5340979170,4553556557,ok,0.00014959665603449563,1206.7779331081128,1206.9584765554932,14
358928056,3582943809,ok,0.00029606577883146853,2328.5655157840265,2329.255026412231,20
2094031773,1980805277,ok,0.002408332014471452,2868.3630518256177,2875.279347417592,27
9966103645,4555734881,no_path,,,,0
13072317577,7259984586,ok,0.00047382127756140455,6857.232584776856,6860.482457349296,37
437306406,9274304215,ok,0.00013905386156147137,4406.018802607718,4406.631519135645,47
768530221,11005384329,ok,0.004688703884867734,3934.730227821094,3953.2223308463986,34
11375055966,4644456581,ok,5.872825248354276e-06,5166.909003899067,5166.939348341824,45
11383544066,6729361898,ok,3.2136191600816816e-06,3495.782552746383,3495.7937868782246,37
806428924,9966099862,no_path,,,,0
4553556554,5172386355,ok,0.00018940774999067481,3736.646759945185,3737.354576831382,40
7868195275,11383450543,ok,0.00156787602563889,4820.138984314432,4827.702292283439,39
2088602879,6041001003,ok,0.00048695093899822834,7931.824800056635,7935.688150145628,63
4644456585,11383511612,ok,0.0018926584131306239,5808.562476362326,5819.566511156077,63
9179722211,4654975959,ok,0.04638815172510102,1857.9432284612901,1946.1600703341728,12
4674272663,4555734880,ok,4.487258255074167e-05,3210.3496031093614,3210.4936630190896,27
11005384326,5172386783,ok,0.0041408308754505956,2593.246610607339,2604.0070694850483,25
9352983513,806429427,ok,7.236273057972257e-05,3966.608838162767,3966.895883194994,21
9202074159,6168025705,ok,0.004234325051537367,2029.8513284833841,2038.4646016443294,20
768530214,5913325092,ok,0.001250671033295026,5526.610358931171,5533.526654523145,43
3960713583,11383564588,ok,0.013473970001214492,3635.5373182872463,3684.853938272927,36
4670333375,4644457982,ok,0.0079435598151945,2706.4408395792934,2728.0252292218242,28
9415239958,1980805277,ok,0.0006993290591709733,4645.504569157517,4648.754441729956,53
9369826363,6168025705,ok,0.001921737178272474,2679.0818585789625,2684.2352999841983,31
9378723472,3955635827,ok,0.009653189530983196,2911.670451374372,2939.9134563169023,31
6424387026,11738716281,ok,0.007871479942770418,4146.301201826938,4179.067519094609,31
10212002702,2093025764,ok,0.00014382969972452745,8888.085544050742,8889.364006663911,54
9016195353,4644457979,ok,0.03360200996710128,1848.8959329264849,1912.0781321563231,14
2925528405,8491438750,ok,0.00816937309471369,4749.386131589641,4788.344555148911,40
6550885309,4644457979,ok,0.0001683949709528894,3348.396746580216,3348.9606472307796,34
11381207811,3582943810,ok,8.971328451014476e-05,5176.655900036692,5177.120335672975,28
11383553077,6041001000,ok,4.67501386371719e-05,6176.589515178956,6176.878278344902,54
11377005949,13059088506,ok,0.0004169002769347302,7793.698788141899,7796.948660714339,74
2094030915,6518850341,ok,0.0030466015134459007,2266.711059131074,2273.6273547230485,31
9327595821,6424387028,ok,2.3440990274029342e-05,6145.568919932614,6145.712979842341,69
6147418753,9352983242,ok,9.056098711452022e-07,2834.9480292077433,2834.950596565825,32
3966723097,2093023618,ok,4.3342673342445345e-05,3993.4458977092563,3993.6189880813845,29
4364321234,11383494908,ok,0.0022142520434543823,4964.139682726775,4975.143717520526,49
11383463955,3008086104,ok,0.001033824198891588,6185.472475028535,6191.870472787407,54
9170269035,11292996691,ok,0.0018277042862243648,3368.683067147098,3374.8456536051845,37
4682895188,4646709163,ok,0.0017632359615943722,2562.156392428737,2566.678063934509,28
10212002701,5172386811,ok,0.002637929993628363,4338.654242825787,4350.114417909077,25
4682895173,6729361886,ok,0.0008941335577813235,1631.3106100896614,1632.769871939582,20
11383564599,9327595724,ok,0.006044440166518826,536.0398229767028,539.2896955491418,9
9013319820,8086586475,ok,5.922599434802394e-05,11067.859558882792,11068.515083282322,64
11377005956,3966737281,ok,0.1979188860750207,819.2369675152868,998.5380564036075,9
358925467,4644458365,ok,0.0007640269889085279,4201.986191153634,4205.197848751008,39
4644458305,11370676760,ok,0.004325803139527635,2279.1962856216105,2289.0769956650283,26
11383511611,2094268580,ok,0.00734538142800863,5765.708803510645,5808.216058755114,31
4644458185,5172385295,ok,0.0019114793439933076,3953.0020254451915,3960.5653334142,44
11383450559,4644456564,ok,0.001274863674697958,5928.85972837532,5936.423036344328,53
9966103649,9259996682,ok,0.0010762741350506609,8272.048792654341,8280.956577563127,54
3960713579,9369659487,ok,0.0005033861374798338,2928.472178916726,2929.9467023117695,41
9369826406,9081636049,ok,0.0007683564883526653,4228.016879183968,4231.266751756406,29
4644458101,4637894053,ok,6.804750057770935e-05,9579.165773989867,9579.817634456893,62
4644458122,4637864554,ok,0.0003344346827675896,9715.885747218055,9719.135619790493,58
2093022269,4644457981,ok,0.0003508739314089792,2681.507048003018,2682.448084005898,30
11377007804,13072263148,ok,5.702468836590759e-07,4502.185673477857,4502.188240835939,38
9201224531,5172386906,ok,0.004324777867061279,3474.496468619938,3489.555433914984,30
11290791050,9369826367,ok,0.0023174128705419216,2221.2150675805055,2226.368508985741,20
4644457983,9265917697,ok,0.0057668174383456545,678.4785434046137,682.40250882169,8
2093021684,4644458182,ok,0.0008769170718757834,2785.6768453484,2788.1207243138,33
3462635693,12037635483,ok,8.005092753443074e-05,11995.948295970018,11996.908621194714,71
2925528399,4655595076,ok,0.004655703544592587,3296.14012329848,3311.521752923983,16
11366072200,9352983292,ok,0.0003227753482004588,4368.195819182343,4369.605992681266,38
3966735850,6041001002,ok,0.0018463871507833373,1804.9789123950104,1808.314680878648,16
7868195282,4644458109,ok,0.0012182535060566752,1319.6620799205746,1321.2707425567392,23
11370676752,4650574860,ok,8.328110640939343e-05,3446.556992983623,3446.84403801585,28
9422127046,6168027036,ok,0.0022311161298409882,3683.753906802483,3691.9819650258346,30
2352785202,11377008405,ok,0.007768055435809822,2717.6031782084365,2738.795876809488,24
10614202031,5172385285,ok,0.0009229717192747189,6456.275492097332,6462.237202610265,26
5920272167,5348066620,ok,0.0008644936592642226,2017.2390137034222,2018.9836580483213,22
9327481444,8095370606,ok,0.0013317737263469798,11664.182287376116,11679.726687400047,71
2925528389,9201224542,ok,0.005242997268488888,1971.656449389892,1982.020985643507,35
3955454008,9352983483,no_path,,,,0
12364877208,9170269023,ok,0.00029750337957641144,5468.120506864649,5469.7475332062895,43
9369825771,4637514376,ok,0.008360196906673374,2735.932190834251,2758.9010007803045,27
11383564575,4637514377,ok,0.04358236287911572,1549.9953688213848,1619.0414975306453,19
5130438563,8900434793,ok,0.00041386846367665454,7850.803803890681,7854.05367646312,64
11383454627,5869979421,ok,0.0009118492600569912,6810.522715167986,6816.735717496708,48
7868203092,9369659490,ok,0.0051358539858588,2012.8967240435345,2023.2612602971494,28
4644457978,2094030915,ok,0.005396777912003538,1915.326890926398,1925.6914271800129,25
9352983249,5343092756,ok,0.002078283486493509,3324.4314911121937,3331.3477867041684,37
11383454611,7259984650,ok,0.006879869813722325,3837.948743645772,3864.444370075184,16
2094268573,4712720529,ok,0.004913377857018505,3902.5138119976928,3921.7355200358884,26
6168025735,11368370600,ok,0.014956268898077722,1487.2463534543795,1509.657183277916,10
2089666820,13072303639,ok,0.004775385012523961,2408.6640925884285,2420.1938987173157,19
2090304555,4644458371,ok,0.0010253926108454033,3130.519217557164,3133.7308751545384,34
7868195282,5172386453,ok,7.929620959274635e-05,3619.765094196558,3620.052139228785,26
4642688812,3345618712,ok,0.003219059333262403,4591.796343962143,4606.601425272592,28
12355192276,4655064743,ok,5.1635836756537285e-05,6696.023132162862,6696.368895847054,46
3966723093,11383564571,ok,0.0003914993962137043,5196.988084970152,5199.023100995328,40
9327595801,6041001005,ok,0.00020959381559251255,6406.25507190328,6407.597924069297,63
9369659508,7868195241,ok,0.0014494413243382966,2214.184562796935,2217.3962203943097,26
5833798071,12944434505,ok,0.015017962226193959,4365.982271896795,4432.045252767411,13
4983149178,5172386505,ok,0.0011562642382978183,5530.136946116226,5536.534943875097,35
6440411710,4644458176,ok,6.714180849181062e-05,4583.820372456057,4584.128148777879,48
7461497699,6294677724,ok,2.9015601464172936e-07,8848.197454738503,8848.200022096586,73
7868203109,11377005962,ok,0.0002952364737888721,5447.921658412857,5449.530321049022,51
2090302456,4712648258,ok,0.0001437364706514058,2754.9457951718546,2755.34180981748,24
9237433033,4642688805,ok,0.0030690683165265843,512.1867515429828,513.7611023335958,8
4644458176,5172386878,ok,8.52078540691627e-05,5240.441881664813,5240.88842749626,54
5130438580,5913325085,ok,0.01925875019754107,2978.0145184066787,3035.9231905802867,24
8086956139,6171121477,ok,0.0008491556728530559,7531.341896105377,7537.739893864248,49
6518850363,3966737286,ok,0.0006185196878080759,3605.963715093609,3608.1947645477953,28
4644458359,3462635693,ok,0.00013657830803638806,4500.959126334298,4501.573901697848,33
12944617217,6146972486,ok,5.864744552189504e-05,7918.878875325402,7919.343310961685,60
4644457974,6518850361,ok,0.0009586740887772119,1640.335453621129,1641.9087547384297,19
4690629654,5172386871,ok,0.10601803754750333,1355.0672850135347,1506.620627112399,9
3191274002,2090305029,ok,5.614014401205251e-05,8272.558039091116,8273.022474727399,48
5869979421,7868195269,ok,0.003109798953559035,2939.1731348586404,2948.327599292091,39
2093021684,4644458172,ok,0.0009620993925770578,2538.9305362051964,2541.374415170597,27
11368472901,9025772230,ok,0.0059535090167748455,2739.2796396359827,2755.6366080360804,25
9327595807,2838918629,ok,0.0018627924305453228,2498.14808929329,2502.8059576184373,24
11377005945,5172386809,ok,0.0015223152414636785,4013.204962236243,4019.3189778662227,38
11377005953,12872549850,ok,0.0005824419650567262,10981.582873972555,10987.980871731428,82
9352983245,5913323484,ok,0.0017556983909113204,3935.884397818728,3942.800693410702,42
9201224530,3582943819,ok,0.0012310999644439447,2607.165266779326,2610.3769243767,23
4646533396,9170269042,ok,7.462554063498131e-06,4576.123781437933,4576.157931136475,54
6518850343,6967793526,ok,0.00040693120282376405,4283.120864873166,4284.864155074081,37
9422127040,4644456565,ok,0.003093904248983516,3461.528950433241,3472.25517395907,37
9422127116,9013405191,ok,0.00482832357987049,4948.884904655715,4972.837501245078,34
11368370597,5340979182,ok,0.001783766918734541,2988.957060570172,2994.2934212932505,18
414688985,9170269034,ok,0.0035153261902166064,2855.63486368553,2865.6910166847892,32
5172385289,6146972175,ok,0.012558411306051398,598.4766402796604,606.0399482486685,6
4646533396,2088594502,ok,6.788186626233982e-05,6841.589641733223,6842.054077369506,51
11368370519,11375055957,ok,0.0005103614415626795,5529.53455255919,5532.357334042747,28
6147416349,5172386843,ok,0.013701625931873981,2159.0428271852957,2188.8288166301495,20
6070570529,4922052444,no_path,,,,0
4807850029,3966737257,ok,0.00889010570331739,2373.271614335524,2394.464312936576,21
2094042063,6518898228,ok,0.0051278925187815665,2718.30138127923,2732.2763390137534,24
11381207812,12872566236,ok,3.9109947008780775e-05,11874.896026103805,11875.360461740087,68
4644456573,11383474052,ok,0.000433999843538889,5880.455461949394,5883.008132589079,55
9195159984,9369659505,ok,0.004485116949087272,2305.694738184622,2316.059274438237,33
4644458159,3955453965,ok,2.6423001034693254e-05,5451.992614290291,5452.136674200019,60
4674264729,768530239,ok,0.0010161622720888128,3990.075273041081,3994.131897741758,37
11383549042,9195159985,ok,0.005365438581034297,3804.556644523663,3825.0246202587305,29
6070570531,4644458185,ok,0.004599941745303576,3691.138831348975,3708.1569661534922,37
3966737334,6729361917,ok,1.1179700310876532e-05,2714.2295671627267,2714.259911605483,30
5913325089,5130438564,ok,0.0006372973584708254,3879.697463107917,3882.1707720857503,31
5172240732,11377007822,ok,0.0003591142100830817,5885.768274762273,5887.882317355645,49
12364877235,768530231,ok,0.00018429305694920385,6936.478411383182,6937.756873996351,40
5346309959,3582943819,ok,0.0024434843242604914,2830.7078809833574,2837.633128738601,32
8086586479,4553784778,ok,0.0006728687551433786,10275.360418309247,10282.27671390122,73
9327481304,3966873849,ok,0.008777709804747997,5095.4183995498515,5140.3413755826705,31
3966737277,5172386593,ok,0.0006064689197246611,4653.042412691103,4655.86519417466,41
9366887324,10614198451,ok,0.0011712774205992701,8491.716545428577,8501.66852840909,41
9422127114,11366072231,ok,0.0007053932021791559,4195.886752152513,4198.847546283852,34
4709620263,10738348114,ok,0.0019524394187876485,7163.302607390388,7177.302183985135,40
11366098578,11377007839,ok,0.0026968827727673972,5060.465422708326,5074.131324113174,43
3960713566,11383544041,ok,0.0005443371745690232,5968.705227658984,5971.955100231424,52
4644458128,11377008372,ok,2.984615623390096e-05,4826.677137003638,4826.821196913365,44
4644456538,9369659497,ok,0.00422827856538633,2446.063915173823,2456.4284514274377,31
3462616845,9422127049,ok,0.0019225629842994502,5014.732792002136,5024.383205435491,34
10738348099,12921157070,ok,0.00032736397418870123,7131.466020885282,7133.800988114894,30
8900434812,414688688,ok,3.8479604897845486e-05,7459.523306816949,7459.810351849176,45
9327596004,11366072200,ok,0.00047018591542490106,9069.110956781977,9073.37612765234,45
6729361891,6967793546,ok,2.9915255119219723e-05,4815.528210260655,4815.672270170383,39
8095370597,4691920296,ok,0.004736209734477799,6274.1116722705965,6303.897661715451,35
